grid,horizon_min,zone,percent,n
clarke,120,A,55.16642765491735,14618
clarke,120,B,39.05955166427655,10350
clarke,120,C,0.6151407653407804,163
clarke,120,D,5.075854781492943,1345
clarke,120,E,0.08302513397237528,22
