grid,horizon_min,zone,percent,n
clarke,60,A,75.50381160842328,20007
clarke,60,B,21.94882632651521,5816
clarke,60,C,0.1169899615065288,31
clarke,60,D,2.4265982338289684,643
clarke,60,E,0.0037738697260170577,1
